,county,state,totalpop,income,professional,service,office,drive,carpool,transit,workathome,meancommute,unemployment,party,perc_men,perc_white,perc_private_work,perc_citizen,perc_employed
35,Pinellas,FL,931477.0,45819.0,0.374,0.18899999999999997,0.28,0.802,0.08199999999999999,0.017,0.055,0.239,0.084,R,0.47960389789549285,0.7711950970377938,0.8369999999999999,0.7814374375320057,0.45449431386926353
36,Travis,TX,1121645.0,61451.0,0.462,0.16699999999999998,0.225,0.743,0.10099999999999999,0.035,0.07400000000000001,0.248,0.06,D,0.5036718391291363,0.5097236438075742,0.7642357642357642,0.6547124981611829,0.5345693156034218
37,Mecklenburg,NC,990288.0,56854.0,0.424,0.163,0.251,0.773,0.099,0.034,0.061,0.253,0.08900000000000001,D,0.48144075258914576,0.5035897435897437,0.8600000000000001,0.6678552097975539,0.5073827007900732
38,Milwaukee,WI,955939.0,43873.0,0.353,0.201,0.23399999999999999,0.76,0.09699999999999999,0.06,0.03,0.225,0.09300000000000001,D,0.483089402148045,0.5450819672131147,0.848,0.7072407339798878,0.4656928946303059
39,Duval,FL,890673.0,47690.0,0.355,0.185,0.278,0.805,0.09699999999999999,0.018000000000000002,0.048,0.24,0.1,R,0.4847255951398549,0.5679012345679013,0.8360000000000001,0.729555066786576,0.4596759978128898
40,Montgomery,PA,812970.0,80675.0,0.49,0.131,0.23600000000000002,0.7909999999999999,0.069,0.052000000000000005,0.052000000000000005,0.27899999999999997,0.064,D,0.4857350209724836,0.7914110429447854,0.862862862862863,0.7377640011316531,0.5146696680074295
41,Alameda,CA,1584983.0,75619.0,0.466,0.162,0.215,0.636,0.099,0.136,0.055999999999999994,0.307,0.083,D,0.49003617073495426,0.34554973821989526,0.787,0.6472403804961946,0.4909402813784123
42,Macomb,MI,854689.0,54582.0,0.33799999999999997,0.179,0.253,0.872,0.08,0.008,0.025,0.27399999999999997,0.09,R,0.4863652158855443,0.8323108384458078,0.8650000000000001,0.7409478769470532,0.46934732984746497
43,DuPage,IL,930412.0,79658.0,0.44799999999999995,0.131,0.262,0.78,0.076,0.064,0.052000000000000005,0.29,0.07,D,0.49039995184928825,0.7000000000000001,0.8601398601398601,0.686487276604343,0.5154619673864912
44,Fairfield,CT,939983.0,84233.0,0.441,0.17600000000000002,0.23800000000000002,0.7240000000000001,0.083,0.099,0.055999999999999994,0.294,0.09,D,0.4868534856481447,0.6547497446373851,0.8168168168168168,0.65425864084776,0.4932110474338366
45,Montgomery,MD,1017859.0,99435.0,0.562,0.155,0.182,0.654,0.098,0.158,0.055999999999999994,0.345,0.061,D,0.48149399867761644,0.4824016563146998,0.718,0.6221834261916435,0.5308525051112187
46,Fulton,GA,983903.0,57207.0,0.494,0.15,0.24100000000000002,0.728,0.081,0.07,0.079,0.27399999999999997,0.099,D,0.48598388255752856,0.4122448979591837,0.8318318318318318,0.6997254810687639,0.4795350761203086
47,Hartford,CT,896943.0,66395.0,0.426,0.16899999999999998,0.24,0.809,0.085,0.036000000000000004,0.036000000000000004,0.22699999999999998,0.09300000000000001,D,0.48473983296597445,0.6527068437180797,0.8078078078078078,0.715879381409967,0.49024185483358473
48,Hamilton,OH,804194.0,49013.0,0.401,0.183,0.247,0.797,0.085,0.037000000000000005,0.040999999999999995,0.23,0.08800000000000001,D,0.4806812783979985,0.6851282051282052,0.848,0.7422077259964636,0.4769433743599181
49,Bergen,NJ,926330.0,85806.0,0.469,0.138,0.255,0.695,0.07400000000000001,0.141,0.046,0.319,0.065,D,0.4836818412444809,0.604887983706721,0.8251748251748252,0.6735364287025142,0.4961644338410718
50,Erie,NY,921584.0,51247.0,0.381,0.18600000000000003,0.257,0.813,0.083,0.037000000000000005,0.026000000000000002,0.212,0.07,D,0.4836900380214934,0.780835881753313,0.7912087912087913,0.7625544714317957,0.4789243302835119
51,Worcester,MA,810935.0,65313.0,0.409,0.175,0.231,0.8170000000000001,0.087,0.016,0.042,0.28300000000000003,0.078,D,0.49301978580280786,0.8061224489795917,0.812,0.727508369968,0.4975972180261057
52,Westchester,NY,967315.0,83958.0,0.46399999999999997,0.188,0.221,0.585,0.079,0.218,0.05,0.32899999999999996,0.076,D,0.48277551779926914,0.5658835546475995,0.794,0.6514227526710534,0.480812351715832
53,Essex,MA,763849.0,69068.0,0.408,0.183,0.23600000000000002,0.75,0.08,0.057999999999999996,0.055,0.29,0.077,D,0.48149699744321195,0.7494908350305498,0.8170000000000001,0.7125688454131641,0.5025626792729977
54,New Haven,CT,862224.0,61640.0,0.4,0.177,0.24,0.787,0.083,0.042,0.037000000000000005,0.244,0.095,D,0.48210093896713613,0.6673469387755102,0.8119999999999999,0.730576973037169,0.48699757835550855
55,Sacramento,CA,1465832.0,55987.0,0.377,0.19399999999999998,0.26,0.7609999999999999,0.114,0.028999999999999998,0.051,0.262,0.11800000000000001,D,0.48922182078164483,0.4931506849315069,0.7072927072927073,0.6724188037919762,0.43244860256837075
56,Marion,IN,926335.0,42168.0,0.337,0.184,0.257,0.8190000000000001,0.09699999999999999,0.021,0.03,0.231,0.10099999999999999,D,0.48186887033308684,0.5977366255144033,0.8540000000000001,0.6969033880831449,0.47141368943200895
57,Pima,AZ,998537.0,46162.0,0.36,0.217,0.25,0.7659999999999999,0.099,0.027999999999999997,0.046,0.244,0.1,D,0.4918275436964279,0.549079754601227,0.7490000000000001,0.716210816424429,0.42298983412732827
58,Bronx,NY,1428357.0,34299.0,0.243,0.33299999999999996,0.242,0.225,0.047,0.597,0.033,0.43,0.14,D,0.47078356461304843,0.10478128179043744,0.799,0.5743081036463573,0.39479135818286326
59,Norfolk,MA,687721.0,88262.0,0.516,0.138,0.226,0.7,0.07200000000000001,0.135,0.045,0.327,0.069,D,0.47901838100043476,0.7993858751279427,0.8258258258258259,0.7237106326548121,0.5209714404533233
60,Multnomah,OR,768418.0,54102.0,0.431,0.187,0.217,0.603,0.09699999999999999,0.11199999999999999,0.07,0.255,0.08800000000000001,D,0.494164634352657,0.7450365726227797,0.801,0.729159129536268,0.5135707388426611
61,Collin,TX,862215.0,84735.0,0.521,0.11800000000000001,0.252,0.816,0.07200000000000001,0.011000000000000001,0.078,0.282,0.049,R,0.4908984418039584,0.6235897435897435,0.8401598401598401,0.6355816124748468,0.5151719698683043
62,Jefferson,KY,755809.0,48695.0,0.37,0.16399999999999998,0.248,0.82,0.084,0.027000000000000003,0.032,0.221,0.084,D,0.48255445489535054,0.7150205761316872,0.84,0.7376030187520921,0.4783086732229968
63,Prince George's,MD,892816.0,74260.0,0.375,0.209,0.23600000000000002,0.653,0.11699999999999999,0.172,0.026000000000000002,0.365,0.087,D,0.481177532660705,0.14666666666666667,0.6910000000000001,0.6544808784788803,0.5215397125499543
64,Bucks,PA,626583.0,77568.0,0.42100000000000004,0.138,0.261,0.818,0.077,0.032,0.047,0.29,0.07,D,0.49016012244187923,0.8697863682604273,0.8540000000000001,0.7553572312048045,0.5130812677650048
65,Contra Costa,CA,1096068.0,80185.0,0.429,0.175,0.23600000000000002,0.6890000000000001,0.11599999999999999,0.10099999999999999,0.057999999999999996,0.353,0.08800000000000001,D,0.48775988351087707,0.48218029350104824,0.775,0.6576973326472445,0.465226610027845
66,Baltimore,MD,822959.0,67095.0,0.433,0.162,0.248,0.7929999999999999,0.09,0.048,0.037000000000000005,0.29100000000000004,0.069,D,0.47319246766849865,0.617827868852459,0.7700000000000001,0.7335140632765423,0.500874284138092
67,Shelby,TN,937750.0,46224.0,0.35100000000000003,0.174,0.255,0.8290000000000001,0.099,0.015,0.027999999999999997,0.226,0.10300000000000001,D,0.47684457478005865,0.38071065989847713,0.809,0.7067054118901627,0.4535270594508131
68,Cobb,GA,719133.0,65873.0,0.44299999999999995,0.152,0.249,0.795,0.091,0.013000000000000001,0.071,0.304,0.08,D,0.48422058228450093,0.5562372188139059,0.838,0.6676289365110487,0.5100489061133336
69,Lee,FL,663675.0,48537.0,0.302,0.226,0.281,0.79,0.105,0.011000000000000001,0.055999999999999994,0.27399999999999997,0.10099999999999999,R,0.48993558594191433,0.7041540020263425,0.828,0.7305277432478247,0.396397333031981
70,Gwinnett,GA,859234.0,60289.0,0.376,0.16,0.266,0.7979999999999999,0.115,0.011000000000000001,0.054000000000000006,0.321,0.083,D,0.49043101180819193,0.42299794661190965,0.8328328328328329,0.5920075322903888,0.47782327049441714
71,Monroe,NY,749356.0,52553.0,0.419,0.17800000000000002,0.243,0.8140000000000001,0.077,0.028999999999999998,0.035,0.19899999999999998,0.077,D,0.4831094966878226,0.7328556806550665,0.826,0.750736632521792,0.48301207970577403
72,Brevard,FL,553591.0,48925.0,0.366,0.198,0.259,0.8220000000000001,0.083,0.006,0.05,0.242,0.109,R,0.48870736699115414,0.7789150460593655,0.8049999999999999,0.7816637192439906,0.414914621083074
73,El Paso,CO,655024.0,58206.0,0.405,0.185,0.245,0.7809999999999999,0.102,0.008,0.057,0.222,0.084,R,0.5031113363785144,0.7377220480668756,0.7659999999999999,0.7149356359461638,0.44341581377170913
74,Monmouth,NJ,629185.0,85242.0,0.43799999999999994,0.156,0.255,0.757,0.075,0.08,0.05,0.335,0.079,R,0.48666131582920763,0.7729124236252546,0.8051948051948051,0.7214507656730532,0.48822365441007015
75,Jefferson,CO,552344.0,70164.0,0.44,0.152,0.251,0.787,0.08,0.032,0.07,0.27,0.059000000000000004,D,0.4970181625943253,0.8049029622063331,0.7979999999999999,0.7579244094260099,0.532983068522515
76,Kent,MI,622590.0,53063.0,0.35200000000000004,0.16699999999999998,0.244,0.816,0.091,0.02,0.040999999999999995,0.212,0.077,R,0.49120287829871984,0.7726337448559671,0.873,0.7041937711816766,0.4907049583192791
77,Snohomish,WA,746653.0,70722.0,0.37200000000000005,0.174,0.233,0.748,0.11199999999999999,0.055,0.051,0.306,0.075,D,0.5020364212023524,0.7615546218487393,0.816,0.70169543281819,0.4924041020393677
78,Dane,WI,510198.0,62865.0,0.488,0.155,0.217,0.7290000000000001,0.08,0.054000000000000006,0.046,0.21,0.049,D,0.4955919074555369,0.8278688524590163,0.7427427427427428,0.7417708419084356,0.5628226688462127
79,Suffolk,MA,758919.0,55044.0,0.444,0.218,0.214,0.408,0.069,0.325,0.034,0.302,0.087,D,0.4832755537811018,0.4813664596273292,0.8448448448448449,0.6835314440671534,0.5287402212884379
80,Essex,NJ,791609.0,53976.0,0.373,0.2,0.239,0.616,0.087,0.20600000000000002,0.031,0.336,0.13,D,0.480315408238158,0.3278520041109969,0.799,0.6394179449703074,0.4525327529121069
81,Pierce,WA,821952.0,59953.0,0.33299999999999996,0.183,0.247,0.787,0.09699999999999999,0.034,0.043,0.298,0.092,D,0.49663362337460093,0.7350427350427351,0.759,0.7182305049443276,0.44424978587557423
82,DeKalb,GA,716331.0,51376.0,0.42700000000000005,0.168,0.24,0.722,0.109,0.081,0.055,0.314,0.113,D,0.4765422688673253,0.3039918116683726,0.8051948051948051,0.6737848843621175,0.4814478223056101
83,Jackson,MO,680905.0,46869.0,0.361,0.185,0.259,0.8190000000000001,0.081,0.024,0.042,0.23,0.076,D,0.483616657242934,0.6454265159301129,0.8270000000000001,0.7282278731981701,0.4791784463324546
84,Lake,IL,702898.0,78026.0,0.419,0.153,0.255,0.773,0.079,0.043,0.061,0.297,0.079,D,0.49887465891210386,0.6510204081632652,0.847,0.6521643254071003,0.48223070772715243
85,Denton,TX,731851.0,75050.0,0.439,0.146,0.266,0.809,0.09300000000000001,0.01,0.062,0.281,0.057,R,0.49205644318310693,0.6382322713257965,0.8228228228228228,0.6599184806743449,0.5300040582031041
86,Will,IL,683995.0,76101.0,0.364,0.158,0.253,0.8390000000000001,0.062,0.039,0.04,0.326,0.078,D,0.49650801540946937,0.6693877551020408,0.8520000000000002,0.6765780451611488,0.48747870963969037
87,Jefferson,AL,659026.0,45610.0,0.387,0.17,0.252,0.8490000000000001,0.09300000000000001,0.009000000000000001,0.025,0.23600000000000002,0.091,D,0.4727901478849089,0.5161943319838057,0.8081918081918081,0.7438371172002318,0.44490202207500157
88,Honolulu,HI,984178.0,74460.0,0.358,0.212,0.251,0.64,0.147,0.084,0.037000000000000005,0.282,0.055999999999999994,D,0.5061371012154305,0.2392638036809816,0.7207207207207208,0.7104781858566235,0.462803476606874
89,Delaware,PA,561683.0,65123.0,0.419,0.172,0.251,0.737,0.071,0.10400000000000001,0.04,0.28300000000000003,0.08199999999999999,D,0.4798293699471054,0.7061224489795919,0.8530000000000001,0.7354789089219363,0.47930950375923786
90,Polk,FL,626676.0,43162.0,0.295,0.21,0.256,0.8170000000000001,0.10300000000000001,0.005,0.04,0.257,0.106,R,0.4899134480975815,0.6371049949031601,0.8260000000000001,0.7168488979951363,0.3923127740650671
91,Middlesex,NJ,830300.0,79593.0,0.442,0.14,0.243,0.731,0.084,0.095,0.038,0.32899999999999996,0.075,D,0.4918390943032639,0.4694501018329939,0.8301698301698303,0.6400999638684812,0.4850849090690112
92,Salt Lake,UT,1078958.0,62117.0,0.374,0.149,0.275,0.753,0.12,0.037000000000000005,0.049,0.223,0.057999999999999996,D,0.5021798809592217,0.7459016393442623,0.8210000000000001,0.6442817978086265,0.4969331521708908
93,Arapahoe,CO,608310.0,63265.0,0.41200000000000003,0.165,0.261,0.7809999999999999,0.085,0.047,0.059000000000000004,0.27399999999999997,0.07200000000000001,D,0.49169502391872566,0.6438923395445134,0.8260000000000001,0.6762292252305568,0.5120711479344413
94,District of Columbia,DC,647484.0,70848.0,0.609,0.152,0.174,0.337,0.057,0.374,0.05,0.297,0.096,D,0.4736395030610795,0.36475409836065575,0.7007007007007007,0.7492324134650431,0.5217349000129733
95,San Francisco,CA,840763.0,81294.0,0.534,0.17,0.205,0.359,0.073,0.331,0.069,0.317,0.068,D,0.5089531770546516,0.429614181438999,0.799,0.7358435135704117,0.5689748478465394
96,Johnson,KS,566814.0,76113.0,0.498,0.125,0.252,0.855,0.071,0.004,0.054000000000000006,0.21,0.045,R,0.4892786698987675,0.8316221765913757,0.838,0.7025849749653326,0.533741227280907
97,Oklahoma,OK,754480.0,47437.0,0.35700000000000004,0.179,0.252,0.823,0.11,0.005,0.034,0.207,0.06,R,0.489227017283427,0.6126984126984127,0.786,0.6759529742339094,0.4679289046760683
98,Bernalillo,NM,673943.0,47725.0,0.40299999999999997,0.19899999999999998,0.235,0.799,0.094,0.018000000000000002,0.040999999999999995,0.21600000000000003,0.084,D,0.490513292667184,0.4130879345603272,0.7407407407407408,0.7071325023036072,0.4566498947240345
99,Ramsey,MN,527411.0,56104.0,0.431,0.172,0.23,0.742,0.094,0.063,0.051,0.23399999999999999,0.071,D,0.4859360157448366,0.6694300518134715,0.818,0.7027934570951307,0.5056947996913224
100,Chester,PA,509797.0,85976.0,0.488,0.135,0.228,0.8,0.067,0.027999999999999997,0.063,0.27699999999999997,0.059000000000000004,D,0.4917074835669884,0.8229908443540184,0.8590000000000001,0.7164224191197672,0.5114408284081703
101,Plymouth,MA,503681.0,75459.0,0.38299999999999995,0.193,0.25,0.812,0.071,0.051,0.039,0.325,0.079,D,0.4870880577190722,0.8599585062240666,0.8081918081918081,0.7399087914771453,0.5003484348228343
102,New Castle,DE,549643.0,65476.0,0.426,0.17300000000000001,0.24600000000000002,0.8,0.083,0.043,0.040999999999999995,0.255,0.07400000000000001,D,0.48379584566709666,0.6114519427402862,0.8450000000000001,0.7250815529352689,0.48819142607110433
103,Fort Bend,TX,658331.0,89152.0,0.493,0.124,0.23600000000000002,0.823,0.09699999999999999,0.017,0.045,0.32,0.051,D,0.49134553894621397,0.3584521384928717,0.8161838161838162,0.6106730504867612,0.47777485793620533
104,Volusia,FL,503719.0,41117.0,0.31,0.21100000000000002,0.276,0.812,0.087,0.009000000000000001,0.05,0.253,0.091,R,0.4873371860104542,0.7517802644964395,0.818,0.7866905953517735,0.39563129443201467
105,Ocean,NJ,583450.0,61994.0,0.345,0.185,0.27399999999999997,0.825,0.075,0.021,0.047,0.309,0.08800000000000001,R,0.4803462164709915,0.862208713272543,0.7807807807807807,0.7310840689005056,0.42279544091181764
106,Ventura,CA,840833.0,77348.0,0.37200000000000005,0.171,0.242,0.7709999999999999,0.126,0.013000000000000001,0.055,0.258,0.086,D,0.4953230903163886,0.4820512820512821,0.778,0.6393909373204905,0.4734780866117291
107,Guilford,NC,506763.0,45651.0,0.371,0.168,0.26,0.82,0.091,0.013000000000000001,0.05,0.213,0.08800000000000001,D,0.4750800670135744,0.5374358974358974,0.8231768231768232,0.7141957877745613,0.4659771924943218
108,Summit,OH,541847.0,50765.0,0.375,0.16899999999999998,0.258,0.867,0.066,0.019,0.028999999999999998,0.22899999999999998,0.084,D,0.4843931958652535,0.8069815195071869,0.8420000000000001,0.7618811214235753,0.4769169156606939
109,Montgomery,OH,533763.0,43829.0,0.35600000000000004,0.192,0.24600000000000002,0.8270000000000001,0.083,0.023,0.031,0.214,0.094,R,0.4808875849393832,0.7407407407407407,0.808,0.7560808823391655,0.44337468127239993
110,Morris,NJ,498192.0,100214.0,0.496,0.13,0.247,0.787,0.077,0.05,0.055,0.303,0.063,R,0.48991954908950763,0.7431192660550459,0.8280000000000001,0.7013500818961365,0.5196028840286476
111,Tulsa,OK,623335.0,49759.0,0.364,0.166,0.258,0.826,0.1,0.006999999999999999,0.038,0.19399999999999998,0.065,R,0.48736072898200805,0.6903991370010787,0.845,0.6938740805505867,0.48524629613289805
112,Davidson,TN,658506.0,48368.0,0.39799999999999996,0.16699999999999998,0.258,0.7979999999999999,0.10099999999999999,0.023,0.046,0.23800000000000002,0.07200000000000001,D,0.4822765472144521,0.5813715455475947,0.8201798201798203,0.7132341998402444,0.5186710523518389
113,Bristol,MA,552763.0,56842.0,0.344,0.18899999999999997,0.248,0.821,0.09,0.025,0.031,0.276,0.09,D,0.48420389932032354,0.8725388601036271,0.8171828171828172,0.7443967848788722,0.4873535312602327
114,Anne Arundel,MD,555280.0,89860.0,0.46,0.152,0.239,0.8029999999999999,0.079,0.035,0.048,0.297,0.059000000000000004,D,0.49488546318974214,0.7303719008264463,0.7152847152847153,0.7360862988042068,0.5116193632041492
115,Providence,RI,630459.0,49743.0,0.336,0.212,0.249,0.778,0.09,0.04,0.03,0.239,0.095,D,0.4841662978877294,0.6625258799171843,0.8451548451548453,0.70258018364398,0.47793433038468797
116,Pasco,FL,479288.0,45064.0,0.355,0.18600000000000003,0.285,0.81,0.08900000000000001,0.004,0.067,0.305,0.094,R,0.4855514847023084,0.7912423625254583,0.812,0.7585042813506702,0.39132212782293735
117,Lancaster,PA,530216.0,57721.0,0.32799999999999996,0.16399999999999998,0.233,0.7929999999999999,0.09,0.013000000000000001,0.049,0.22899999999999998,0.061,R,0.4892779546448994,0.8458417849898581,0.847,0.7381859468593932,0.48961366688293073
118,Waukesha,WI,393873.0,76545.0,0.436,0.131,0.255,0.865,0.064,0.006,0.042,0.24,0.042,R,0.4911253119660398,0.9096446700507613,0.8740000000000001,0.7515518961695775,0.5317983207785251
119,Denver,CO,649654.0,53637.0,0.446,0.17600000000000002,0.223,0.703,0.085,0.068,0.065,0.248,0.063,D,0.49985068975177555,0.5440573770491803,0.8311688311688312,0.6923901030394641,0.5362577618239863
120,Washington,OR,556210.0,66754.0,0.439,0.158,0.23600000000000002,0.7340000000000001,0.10400000000000001,0.063,0.053,0.245,0.076,D,0.49215763830208015,0.7089397089397088,0.8440000000000001,0.6658941766598947,0.49688247244745687
121,Dakota,MN,408456.0,75567.0,0.424,0.151,0.254,0.818,0.08,0.033,0.047,0.24100000000000002,0.05,D,0.49095618622324066,0.8321318228630278,0.838,0.7106493722702079,0.5483797520418356
122,Sarasota,FL,392038.0,51766.0,0.342,0.228,0.26899999999999996,0.8290000000000001,0.071,0.008,0.057999999999999996,0.226,0.08199999999999999,R,0.4776118641560257,0.8516260162601625,0.816,0.7980093766420602,0.39542850437967747
123,Polk,IA,452369.0,60061.0,0.39899999999999997,0.162,0.26,0.838,0.087,0.013000000000000001,0.037000000000000005,0.191,0.057999999999999996,D,0.4918042571440572,0.8137154554759467,0.8320000000000001,0.7018297009742047,0.527710784779682
124,Seminole,FL,437346.0,57010.0,0.426,0.158,0.28800000000000003,0.8320000000000001,0.07400000000000001,0.006,0.061,0.26899999999999996,0.094,R,0.4837039780860006,0.6537282941777325,0.8290000000000001,0.7418565620812811,0.48119795310806546
125,Camden,NJ,511998.0,62185.0,0.38799999999999996,0.174,0.258,0.774,0.08800000000000001,0.075,0.033,0.278,0.102,D,0.4831464185406974,0.5987717502558855,0.8208208208208209,0.7203172668643237,0.4720877815928968
126,Douglas,NE,537655.0,54659.0,0.395,0.165,0.262,0.8270000000000001,0.092,0.013000000000000001,0.035,0.192,0.057,D,0.49223386744287695,0.7289527720739221,0.8488488488488489,0.6865499251378672,0.5158493829686323
127,Union,NJ,548744.0,69594.0,0.36,0.175,0.24600000000000002,0.69,0.077,0.105,0.037000000000000005,0.307,0.098,D,0.487044960856064,0.4371134020618557,0.826,0.6225781056376015,0.488029026285481
128,San Mateo,CA,748731.0,93623.0,0.45399999999999996,0.184,0.22399999999999998,0.698,0.107,0.094,0.05,0.268,0.067,D,0.4920538885126968,0.4236760124610592,0.7979999999999999,0.6422373322328045,0.5168825653004884
129,Greenville,SC,474903.0,50540.0,0.37,0.17,0.24600000000000002,0.8440000000000001,0.085,0.004,0.040999999999999995,0.218,0.076,R,0.4859518680656892,0.7055837563451778,0.8500000000000001,0.7175212622367094,0.4628524140719263
130,El Paso,TX,831095.0,41637.0,0.29600000000000004,0.212,0.267,0.794,0.11199999999999999,0.015,0.032,0.23199999999999998,0.084,D,0.4886529217478146,0.13420787083753788,0.7390000000000001,0.5757392355867861,0.394352029551375
131,Hillsborough,NH,403972.0,71244.0,0.40700000000000003,0.14800000000000002,0.251,0.816,0.085,0.009000000000000001,0.062,0.275,0.059000000000000004,R,0.49558137692711374,0.8808553971486762,0.8280000000000001,0.739472042616815,0.5327473191211272
132,Washoe,NV,435019.0,52870.0,0.332,0.214,0.265,0.7759999999999999,0.114,0.021,0.039,0.215,0.091,D,0.5029550433429344,0.6642636457260557,0.793,0.6965098076175983,0.47654010514483275
133,Baltimore city,MD,622454.0,42241.0,0.405,0.20800000000000002,0.231,0.602,0.092,0.18600000000000003,0.031,0.305,0.131,D,0.4713055101260495,0.28732106339468305,0.764,0.7441802928409168,0.435261079533588
134,York,PA,439660.0,58269.0,0.324,0.161,0.24100000000000002,0.8440000000000001,0.08199999999999999,0.008,0.032,0.271,0.073,R,0.4942978665332302,0.8673469387755102,0.8410000000000001,0.7586066505936405,0.49445708047127324
135,Montgomery,TX,502586.0,68838.0,0.382,0.158,0.242,0.807,0.10800000000000001,0.013000000000000001,0.049,0.327,0.061,R,0.4952764303024756,0.7087179487179487,0.804,0.6519660316841297,0.4581464664753893
136,Fresno,CA,956749.0,45233.0,0.28600000000000003,0.192,0.23199999999999998,0.769,0.128,0.013000000000000001,0.042,0.221,0.132,D,0.4988936492225234,0.3193449334698056,0.7532467532467533,0.584366432575315,0.39149662032570715
137,Spokane,WA,480832.0,50079.0,0.358,0.192,0.26,0.779,0.096,0.026000000000000002,0.054000000000000006,0.212,0.084,R,0.49547659057633436,0.8880829015544042,0.7832167832167832,0.7484901171303074,0.4399083255690137
138,Hudson,NJ,662619.0,59741.0,0.39399999999999996,0.184,0.22899999999999998,0.384,0.079,0.41,0.03,0.349,0.09300000000000001,D,0.496822457551021,0.30030643513789584,0.8461538461538461,0.587470326084824,0.5125207698541696
139,Williamson,TX,473592.0,73750.0,0.45399999999999996,0.146,0.249,0.8059999999999999,0.094,0.006999999999999999,0.069,0.272,0.06,R,0.49143566614300915,0.6356192425793243,0.7897897897897898,0.668799304042298,0.49286727816348247
140,Lake,IN,491596.0,50135.0,0.299,0.191,0.24,0.8440000000000001,0.079,0.027999999999999997,0.023,0.27899999999999997,0.105,D,0.4835515341866085,0.556910569105691,0.853,0.7227499816922839,0.432108886158553
141,Hampden,MA,468041.0,50461.0,0.335,0.21100000000000002,0.251,0.825,0.08199999999999999,0.022000000000000002,0.034,0.22699999999999998,0.1,D,0.48203255697684605,0.6666666666666667,0.7957957957957958,0.73874510993695,0.4545371025187964
142,St. Charles,MO,374805.0,72415.0,0.414,0.149,0.266,0.87,0.06,0.002,0.048,0.253,0.051,R,0.4912928055922413,0.8981670061099797,0.871871871871872,0.7346566881445018,0.5308360347380638
143,Genesee,MI,415874.0,42327.0,0.305,0.19899999999999998,0.248,0.853,0.087,0.012,0.028999999999999998,0.256,0.132,D,0.48205225621221814,0.7443531827515399,0.8378378378378378,0.7539519181290487,0.38893991930248106
144,Ada,ID,417501.0,56356.0,0.424,0.168,0.254,0.799,0.08,0.005,0.069,0.2,0.066,R,0.5003077836939313,0.876923076923077,0.772,0.7157731358727284,0.4789329845916537
145,Burlington,NJ,450556.0,78621.0,0.42700000000000005,0.153,0.258,0.831,0.073,0.035,0.036000000000000004,0.289,0.085,D,0.4919987748470778,0.7142857142857144,0.7747747747747747,0.7470991397295785,0.4922051864807038
146,Larimer,CO,318227.0,59805.0,0.426,0.17300000000000001,0.23399999999999999,0.7509999999999999,0.085,0.012,0.07200000000000001,0.226,0.067,D,0.49765419024784197,0.8546571136131013,0.76,0.7665597199483387,0.5153899574831803
147,Kane,IL,524886.0,70696.0,0.337,0.165,0.252,0.799,0.10099999999999999,0.027000000000000003,0.048,0.29100000000000004,0.076,D,0.49761090979755607,0.5908629441624366,0.8581418581418582,0.6166138933025457,0.48682952107695765
148,Onondaga,NY,468304.0,55092.0,0.408,0.171,0.258,0.797,0.079,0.032,0.036000000000000004,0.201,0.07200000000000001,D,0.48296832826540026,0.8020618556701031,0.783,0.7471364754518433,0.47143308620041685
149,Lucas,OH,436261.0,41777.0,0.326,0.19899999999999998,0.235,0.8440000000000001,0.083,0.016,0.026000000000000002,0.205,0.111,D,0.4850009512654122,0.7234262125902993,0.829,0.7525838890022257,0.4434638897357316
150,Clark,WA,444506.0,60756.0,0.349,0.17300000000000001,0.247,0.7879999999999999,0.092,0.024,0.063,0.253,0.086,D,0.49454000620914,0.8373305526590199,0.7989999999999999,0.7011423917787386,0.45277454072610945
151,Passaic,NJ,507574.0,59739.0,0.32,0.17600000000000002,0.248,0.711,0.114,0.09300000000000001,0.028999999999999998,0.268,0.086,D,0.48667977477175745,0.43870314083080036,0.8418418418418419,0.6396505731184025,0.45266700027976214
152,Washtenaw,MI,354092.0,61003.0,0.513,0.162,0.2,0.726,0.077,0.054000000000000006,0.055999999999999994,0.23399999999999999,0.07400000000000001,D,0.4938123425550422,0.7403545359749738,0.7647647647647647,0.7388644758989189,0.49812760525513144
153,Anoka,MN,338764.0,70873.0,0.36700000000000005,0.154,0.251,0.821,0.085,0.034,0.04,0.281,0.062,R,0.5006021891346187,0.8612538540596094,0.847,0.7253869950762183,0.5348561240273465
154,Douglas,CO,306974.0,102964.0,0.53,0.11900000000000001,0.257,0.7909999999999999,0.068,0.017,0.10099999999999999,0.27699999999999997,0.040999999999999995,R,0.49626026959937974,0.862422997946612,0.8290000000000001,0.6820414758253142,0.5209268537400562
155,Clackamas,OR,389438.0,65965.0,0.379,0.153,0.267,0.773,0.091,0.028999999999999998,0.07200000000000001,0.27699999999999997,0.083,D,0.4920911672718122,0.8580246913580247,0.809,0.7390983930689866,0.47673827412835934
156,Westmoreland,PA,361251.0,52247.0,0.349,0.17,0.23800000000000002,0.8420000000000001,0.08,0.011000000000000001,0.036000000000000004,0.267,0.055999999999999994,R,0.48782425515777117,0.9573604060913706,0.8540000000000001,0.805415071515373,0.4803668363547783
157,Lane,OR,357060.0,44103.0,0.345,0.20600000000000002,0.247,0.7040000000000001,0.10300000000000001,0.032,0.057999999999999996,0.198,0.099,D,0.49143001176272894,0.8678459937565036,0.7597597597597597,0.7726544558337535,0.44387497899512685
